32,0.9863833711436424
33,0.07979827611304802
34,0.5983128450430351
35,0.71938421326632732
2,0.7185157253326491
3,0.9646246647436293
4,0.46768463828337337
5,0.8803233674363041
6,0.3951693304774835
7,0.10881758539041819
2,0.19531997246735588
3,0.4661301139110897
4,0.277572693666413
5,0.613959633722021
6,0.8359222656215213
7,0.4709080846722238
2,0.24080454368705373
3,0.3773504610641838
4,0.5862717927877207
5,0.7843454531908702
6,0.43225847015376917
7,0.6024655069544491
8,0.5431538984598183
9,0.05756532020933347
10,0.06084493382174949
11,0.6308170181313814
12,0.015250577239811713
13,0.033219379194779575
14,0.21995481415125218
15,0.839105727079238
2,0.5825350097081295
3,0.5293914041739739
4,0.4691434995842858
5,0.9601779092616349
6,0.11284748559051072
7,0.9506376688833331
8,0.4651472804948469
9,0.44172306959266583
10,0.9444864370645862
11,0.48581275501887
12,0.7611762971935603
13,0.6816907627762269
14,0.9637465623465288
15,0.25714734194057165
16,0.10887989130281872
17,0.45156652291186516
18,0.9364116359764665
19,0.3473530120796582
20,0.10665671854108028
21,0.308238593013879
22,0.8590826504565056
23,0.002129222160112909
24,0.2264944070761189
25,0.8507107673569282
26,0.7622164143395712
27,0.3785952092483119
28,0.25604222156761514
29,0.3530364909089456
30,0.7670031652456205
31,0.8077541731053285
32,0.36388975506302235
33,0.9044311471574404
34,0.1611697981231568
35,0.13036244961874877
36,0.5424116085975477
37,0.5653547118881371
38,0.6430179343354383
39,0.016983342368902088
40,0.21023375565870328
41,0.3087510004966193
42,0.12709394643627292
2,0.605606950598555
2,0.8316186743815918
3,0.20762151173629517
4,0.014020457747098591
5,0.11434462275320867
2,0.4776826591342431
3,0.3984662719529253
4,0.006448777943226736
5,0.3320829187321912
6,0.5609145840033357
7,0.6107747762366927
8,0.7060748964931877
9,0.9382197349686879
10,0.1541454154985772
11,0.25772798599840796
12,0.7244894680915637
2,1.5522341689351085
3,0.17412804246811286
4,0.28456917559550343
5,0.1733359771281262
6,0.7563207573416135
7,0.944069516046775
8,0.6351515071421093
9,0.19514661657404386
10,0.28534453682463423
11,0.11842754161470381
12,0.9962104807454188
13,1.7341315409212794
14,0.8224470926743415
15,0.11333309163830019
16,0.09015147500489751
17,0.6467040091625991
18,0.21705798849501234
19,0.3981663580300887
20,0.10828666924765618
21,0.5337003660489343
22,0.2035237473254814
23,0.4928004797960772
24,0.8749073033228886
25,0.21875285987959425
26,0.49795193552316186
27,0.18311612785546105
28,0.038036608539353756
29,0.361361768931707
30,0.012072799918231292
31,0.7775937977365796
32,0.4778027529335115
33,0.5709678986095905
34,0.314342945757881
35,0.3396739449495617
36,0.8094901971338365
37,0.19909809492965158
38,0.15718896428378692
39,0.6995848845370504
40,0.23248272475531562
41,0.5734189972947821
42,0.29270719955636215
43,0.5565563666555354
44,0.84096094026115
45,0.6387442350383981
46,0.5906599667484488
47,0.475010692341555
48,0.47856323971542003
49,0.1238250948742613
50,0.29460454671310565
51,0.8275300145134605
52,0.19144053924921722
53,0.058180550014396815
54,0.5496083494884206
55,0.49035887857044924
56,0.761332178170782
57,0.6349010189079687
2,0.6094655422848589
3,0.26914990667438854
4,2.5666132729984286
5,0.29479031997740657
6,0.6388930329736621
7,0.5615137814205341
8,0.42419738181543387
9,0.981494763920756
10,1.3867414701919687
11,0.96545231750357
12,0.18554830279178425
13,0.9935061852398873
14,0.2886890648136894
15,0.6146289690761282
16,0.8885553497742603
17,1.214734306390377
18,0.40614276262917726
19,1.6580685520573573
20,0.46288841331766983
2,0.7457393605394554
2,0.29761805199764746
3,0.8114827809615544
4,0.2781069931379673
5,0.9476244727263036
6,0.13825795719374212
7,0.17687618695972074
8,1.190097321821984
9,1.66485825488775
10,0.8625025544277102
11,0.15227298089572672
12,0.26198637039053596
13,0.5903345238970309
14,0.07499634641446273
15,0.3995106499817973
16,0.16024951044657687
17,0.7026904818114752
18,0.010157739219898265
19,0.1266632262179903
20,0.36063647988010505
21,0.8910098516748914
22,0.8821851928608792
23,1.1623621968135402
24,2.299594646212385
25,0.17282902660036392
26,0.39978233788451734
27,1.0048018597691017
28,0.7656636473128067
29,0.03653771441070508
30,0.9479187841493708
31,0.20990073352563032
32,0.9870451008924446
33,0.840059759390724
34,0.6851606408587908
35,0.7542624367938097
36,0.7904776086826939
37,0.4500406848301275
38,0.9155421557554009
39,0.9219981890025931
40,0.1291210997961505
41,0.5968675706940305
42,1.3321518602600886
43,1.7444593533481976
44,0.062388903560096964
45,0.6510173474880923
46,1.2273163523091628
47,0.7008126528476837
48,0.007986164613441371
49,0.9774413696503141
50,0.49051300276856913
51,0.8217569700819287
52,0.45063232214677074
53,0.33712413676334596
54,0.14526052257580901
55,0.7660369169160789
56,0.9304710435943855
57,0.5591337645216293
58,0.559430893700033
59,2.649159290543636
60,0.3677318578337898
61,0.5408575797000968
62,1.5803829592850676
63,0.7513462501760412
64,0.36284555328157797
65,0.3846938894135914
66,0.18977152722433088
67,1.8650920833526223
68,2.8454661903295055
69,0.007515769457643651
70,0.9934544381716464
71,0.5642104844592473
72,2.508653057849559
73,0.27629870961347747
74,1.2561504048590744
75,0.07637811510627868
76,0.20287078555138127
77,0.11445193295817424
78,0.745033781843201
79,0.7545297759183296
80,0.6708187740958469
81,0.8340717899570457
82,0.9213206307642852
83,0.777226024690665
84,0.41692538478911556
85,0.05930716025145888
86,0.155278795153853
87,0.21840677075811366
88,2.6812121080798494
89,0.6593145577516866
90,0.9427419176779962
91,0.02462681411676848
92,0.8533826260444726
93,2.160375347318748
94,0.9748691507896765
95,0.9329425243968983
96,0.7342671257157247
97,0.40008090239806327
98,0.4521854587340508
99,0.5946772197184456
100,0.6334440630410514
101,0.6036585395219005
102,0.8126189966347307
103,0.8388272613045439
104,0.13442252929782328
105,0.24693518743449605
106,0.10903504992098001
107,1.124153600124614
108,2.862265593134203
109,0.17194270031701675
110,0.4253164028896308
111,1.2702316047562858
112,2.4259759098812514
113,0.27365164983334767
114,0.03343837223213364
115,0.7779867845908239
116,0.6532145987624649
117,0.47533509450542966
118,1.9845395557936232
119,0.2476002792830605
120,0.014066234145005851
121,0.15461090922043663
122,2.2992191246702984
123,0.4308806942338097
124,0.01993513486062648
125,0.8631104906155721
126,0.9939866814129152
127,0.44045146101880195
128,0.9582494902307409
129,0.6364639782457046
130,0.7872794077385993
131,0.322049021744798
132,0.5055598491776506
133,0.3988529538836124
134,0.4451191020058316
135,1.0677968353077574
136,0.9606325303651302
137,0.6773016380841933
138,0.4333782729770975
139,0.5905627599737407
140,0.11158150936713451
141,0.08198176678145586
142,0.8443675895908285
143,0.47316100000833883
144,0.20464065549587485
145,0.6733314318319579
146,2.3381648512711677
147,1.1394273740487182
